Time,0x180601fd_0_1
11-29-2022_15.03.22,45074
11-29-2022_15.03.22,44825
11-29-2022_15.03.22,44327
11-29-2022_15.03.22,53167
11-29-2022_15.03.22,52669
11-29-2022_15.03.22,47190
11-29-2022_15.03.23,44327
11-29-2022_15.03.23,42708
11-29-2022_15.03.23,41089
11-29-2022_15.03.23,38101
11-29-2022_15.03.23,37852
11-29-2022_15.03.23,39097
11-29-2022_15.03.23,38724
11-29-2022_15.03.23,38599
11-29-2022_15.03.23,38475
11-29-2022_15.03.23,37852
11-29-2022_15.03.24,36233
11-29-2022_15.03.24,36731
11-29-2022_15.03.24,37230
11-29-2022_15.03.24,38973
11-29-2022_15.03.24,38724
11-29-2022_15.03.24,38848
11-29-2022_15.03.24,40591
11-29-2022_15.03.24,43082
11-29-2022_15.03.24,43829
11-29-2022_15.03.24,43331
11-29-2022_15.03.25,44327
11-29-2022_15.03.25,45945
11-29-2022_15.03.25,47066
11-29-2022_15.03.25,48809
11-29-2022_15.03.25,49307
11-29-2022_15.03.25,51175
11-29-2022_15.03.25,51548
11-29-2022_15.03.25,52046
11-29-2022_15.03.25,52171
11-29-2022_15.03.26,52544
11-29-2022_15.03.26,53042
11-29-2022_15.03.26,52669
11-29-2022_15.03.26,52420
11-29-2022_15.03.26,58521
11-29-2022_15.03.26,1085
11-29-2022_15.03.26,60015
11-29-2022_15.03.26,61385
11-29-2022_15.03.26,62007
11-29-2022_15.03.26,61011
11-29-2022_15.03.27,61883
11-29-2022_15.03.27,62007
11-29-2022_15.03.27,61634
11-29-2022_15.03.27,62132
11-29-2022_15.03.27,64373
11-29-2022_15.03.27,1708
11-29-2022_15.03.27,338
11-29-2022_15.03.27,961
11-29-2022_15.03.27,2953
11-29-2022_15.03.27,3077
11-29-2022_15.03.28,2081
11-29-2022_15.03.28,2081
11-29-2022_15.03.28,1085
11-29-2022_15.03.28,712
11-29-2022_15.03.28,1957
11-29-2022_15.03.28,5568
11-29-2022_15.03.28,7684
11-29-2022_15.03.28,8058
11-29-2022_15.03.28,7311
11-29-2022_15.03.28,6813
11-29-2022_15.03.29,7186
11-29-2022_15.03.29,6937
11-29-2022_15.03.29,6813
11-29-2022_15.03.29,6564
11-29-2022_15.03.29,7435
11-29-2022_15.03.29,7684
11-29-2022_15.03.29,7311
11-29-2022_15.03.29,7186
11-29-2022_15.03.29,7311
11-29-2022_15.03.29,7311
11-29-2022_15.03.30,7560
11-29-2022_15.03.30,7560
11-29-2022_15.03.30,7684
11-29-2022_15.03.30,7684
11-29-2022_15.03.30,9801
11-29-2022_15.03.30,13412
11-29-2022_15.03.30,14657
11-29-2022_15.03.30,13412
11-29-2022_15.03.30,14657
11-29-2022_15.03.30,15529
11-29-2022_15.03.31,14283
11-29-2022_15.03.31,15031
11-29-2022_15.03.31,14906
11-29-2022_15.03.31,14533
11-29-2022_15.03.31,14159
11-29-2022_15.03.31,8680
11-29-2022_15.03.31,47190
11-29-2022_15.03.31,38475
11-29-2022_15.03.31,31626
11-29-2022_15.03.32,36109
11-29-2022_15.03.32,47938
11-29-2022_15.03.32,47564
11-29-2022_15.03.32,26023
11-29-2022_15.03.32,28887
11-29-2022_15.03.32,38724
11-29-2022_15.03.32,37728
11-29-2022_15.03.32,40342
11-29-2022_15.03.32,44700
11-29-2022_15.03.33,45696
11-29-2022_15.03.33,44451
11-29-2022_15.03.33,43829
11-29-2022_15.03.33,43953
11-29-2022_15.03.33,44202
11-29-2022_15.03.33,45323
11-29-2022_15.03.33,44949
11-29-2022_15.03.33,44949
11-29-2022_15.03.33,46070
11-29-2022_15.03.33,45323
11-29-2022_15.03.34,45074
11-29-2022_15.03.34,44327
11-29-2022_15.03.34,43206
11-29-2022_15.03.34,42708
11-29-2022_15.03.34,42584
11-29-2022_15.03.34,42334
11-29-2022_15.03.34,36482
11-29-2022_15.03.34,31377
11-29-2022_15.03.34,28514
11-29-2022_15.03.34,27518
11-29-2022_15.03.35,26771
11-29-2022_15.03.35,28638
11-29-2022_15.03.35,28016
11-29-2022_15.03.35,27518
11-29-2022_15.03.35,27020
11-29-2022_15.03.35,26397
11-29-2022_15.03.35,23907
11-29-2022_15.03.35,21790
11-29-2022_15.03.35,21292
11-29-2022_15.03.35,22039
11-29-2022_15.03.36,23907
11-29-2022_15.03.36,26895
11-29-2022_15.03.36,28389
11-29-2022_15.03.36,28140
11-29-2022_15.03.36,35113
11-29-2022_15.03.36,38475
11-29-2022_15.03.36,37603
11-29-2022_15.03.36,38226
11-29-2022_15.03.36,38848
11-29-2022_15.03.36,39595
11-29-2022_15.03.37,40840
11-29-2022_15.03.37,40716
11-29-2022_15.03.37,41463
11-29-2022_15.03.37,41836
11-29-2022_15.03.37,51797
11-29-2022_15.03.37,63626
11-29-2022_15.03.37,56902
11-29-2022_15.03.37,58521
11-29-2022_15.03.37,57400
11-29-2022_15.03.38,56529
11-29-2022_15.03.38,55408
11-29-2022_15.03.38,59517
11-29-2022_15.03.38,59642
11-29-2022_15.03.38,59891
11-29-2022_15.03.38,60264
11-29-2022_15.03.38,62754
11-29-2022_15.03.38,62132
11-29-2022_15.03.38,59766
11-29-2022_15.03.38,61634
11-29-2022_15.03.39,64000
11-29-2022_15.03.39,2579
11-29-2022_15.03.39,8307
11-29-2022_15.03.39,12167
11-29-2022_15.03.39,17396
11-29-2022_15.03.39,14657
11-29-2022_15.03.39,14533
11-29-2022_15.03.39,14533
11-29-2022_15.03.39,14159
11-29-2022_15.03.40,14782
11-29-2022_15.03.40,15404
11-29-2022_15.03.40,14533
11-29-2022_15.03.40,14533
11-29-2022_15.03.40,14782
11-29-2022_15.03.40,14408
11-29-2022_15.03.40,13536
11-29-2022_15.03.40,8680
11-29-2022_15.03.40,4945
11-29-2022_15.03.41,5817
11-29-2022_15.03.41,214
11-29-2022_15.03.41,65120
11-29-2022_15.03.41,4821
11-29-2022_15.03.41,63128
11-29-2022_15.03.41,40591
11-29-2022_15.03.41,32747
11-29-2022_15.03.41,34241
11-29-2022_15.03.41,34366
11-29-2022_15.03.42,40342
11-29-2022_15.03.42,49307
11-29-2022_15.03.42,63626
11-29-2022_15.03.42,52420
11-29-2022_15.03.42,53416
11-29-2022_15.03.42,52669
11-29-2022_15.03.42,54661
11-29-2022_15.03.42,57525
11-29-2022_15.03.42,58770
11-29-2022_15.03.42,59891
11-29-2022_15.03.43,59517
11-29-2022_15.03.43,58396
11-29-2022_15.03.43,61260
11-29-2022_15.03.43,2081
11-29-2022_15.03.43,3326
11-29-2022_15.03.43,2330
11-29-2022_15.03.43,63750
11-29-2022_15.03.43,62007
11-29-2022_15.03.43,2953
11-29-2022_15.03.43,3077
11-29-2022_15.03.44,3077
11-29-2022_15.03.44,4198
11-29-2022_15.03.44,2330
11-29-2022_15.03.44,58147
11-29-2022_15.03.44,61509
11-29-2022_15.03.44,6190
11-29-2022_15.03.44,7560
11-29-2022_15.03.44,5319
11-29-2022_15.03.44,5070
11-29-2022_15.03.44,4696
11-29-2022_15.03.45,62754
11-29-2022_15.03.45,62630
11-29-2022_15.03.45,63377
11-29-2022_15.03.45,4074
11-29-2022_15.03.45,2953
11-29-2022_15.03.45,3451
11-29-2022_15.03.45,2579
11-29-2022_15.03.45,64996
11-29-2022_15.03.45,61385
11-29-2022_15.03.45,1583
11-29-2022_15.03.46,3949
11-29-2022_15.03.46,7186
11-29-2022_15.03.46,6066
11-29-2022_15.03.46,7435
11-29-2022_15.03.46,9179
11-29-2022_15.03.46,9552
11-29-2022_15.03.46,9552
11-29-2022_15.03.46,9303
11-29-2022_15.03.46,7311
11-29-2022_15.03.47,5941
11-29-2022_15.03.47,2455
11-29-2022_15.03.47,961
11-29-2022_15.03.47,59642
11-29-2022_15.03.47,32996
11-29-2022_15.03.47,28514
11-29-2022_15.03.47,25401
11-29-2022_15.03.47,29012
11-29-2022_15.03.47,41712
11-29-2022_15.03.47,48809
11-29-2022_15.03.48,49805
11-29-2022_15.03.48,46568
11-29-2022_15.03.48,50054
11-29-2022_15.03.48,50303
11-29-2022_15.03.48,47938
11-29-2022_15.03.48,47439
11-29-2022_15.03.48,45323
11-29-2022_15.03.48,41214
11-29-2022_15.03.48,43829
11-29-2022_15.03.49,42957
11-29-2022_15.03.49,43455
11-29-2022_15.03.49,44202
11-29-2022_15.03.49,43953
11-29-2022_15.03.49,43829
11-29-2022_15.03.49,43455
11-29-2022_15.03.49,43331
11-29-2022_15.03.49,43331
11-29-2022_15.03.49,44078
11-29-2022_15.03.49,44451
11-29-2022_15.03.50,43953
11-29-2022_15.03.50,43704
11-29-2022_15.03.50,44078
11-29-2022_15.03.50,44327
11-29-2022_15.03.50,44327
11-29-2022_15.03.50,44576
11-29-2022_15.03.50,47066
11-29-2022_15.03.50,48809
11-29-2022_15.03.50,56653
11-29-2022_15.03.50,62007
11-29-2022_15.03.51,58770
11-29-2022_15.03.51,60638
11-29-2022_15.03.51,58521
11-29-2022_15.03.51,55408
11-29-2022_15.03.51,54661
11-29-2022_15.03.51,54910
11-29-2022_15.03.51,54537
11-29-2022_15.03.51,54910
11-29-2022_15.03.51,54786
11-29-2022_15.03.52,54412
11-29-2022_15.03.52,52918
11-29-2022_15.03.52,49307
11-29-2022_15.03.52,55159
11-29-2022_15.03.52,54288
11-29-2022_15.03.52,53790
11-29-2022_15.03.52,54163
11-29-2022_15.03.52,54661
11-29-2022_15.03.52,54786
11-29-2022_15.03.52,51050
11-29-2022_15.03.53,49930
11-29-2022_15.03.53,52295
11-29-2022_15.03.53,58895
11-29-2022_15.03.53,61136
11-29-2022_15.03.53,60389
11-29-2022_15.03.53,60389
11-29-2022_15.03.53,60264
11-29-2022_15.03.53,61758
11-29-2022_15.03.53,64871
11-29-2022_15.03.54,712
11-29-2022_15.03.54,2081
11-29-2022_15.03.54,1708
11-29-2022_15.03.54,64996
11-29-2022_15.03.54,64622
11-29-2022_15.03.54,587
11-29-2022_15.03.54,1957
11-29-2022_15.03.54,1957
11-29-2022_15.03.54,1583
11-29-2022_15.03.55,961
11-29-2022_15.03.55,65120
11-29-2022_15.03.55,64498
11-29-2022_15.03.55,1957
11-29-2022_15.03.55,4074
11-29-2022_15.03.55,3202
11-29-2022_15.03.55,3949
11-29-2022_15.03.55,5568
11-29-2022_15.03.56,587
11-29-2022_15.03.56,64622
11-29-2022_15.03.56,60887
11-29-2022_15.03.56,49058
11-29-2022_15.03.56,19798
11-29-2022_15.03.56,24405
11-29-2022_15.03.56,16934
11-29-2022_15.03.56,23035
11-29-2022_15.03.56,32125
11-29-2022_15.03.57,30506
11-29-2022_15.03.57,29261
11-29-2022_15.03.57,25027
11-29-2022_15.03.57,28389
11-29-2022_15.03.57,27144
11-29-2022_15.03.57,27891
11-29-2022_15.03.57,26148
11-29-2022_15.03.57,24778
11-29-2022_15.03.57,29385
11-29-2022_15.03.58,34490
11-29-2022_15.03.58,33121
11-29-2022_15.03.58,32996
11-29-2022_15.03.58,37105
11-29-2022_15.03.58,36482
11-29-2022_15.03.58,34241
11-29-2022_15.03.58,34988
11-29-2022_15.03.58,35860
11-29-2022_15.03.58,36607
11-29-2022_15.03.59,46194
11-29-2022_15.03.59,46194
11-29-2022_15.03.59,42210
11-29-2022_15.03.59,45945
11-29-2022_15.03.59,46941
11-29-2022_15.03.59,47066
11-29-2022_15.03.59,48685
11-29-2022_15.03.59,50926
11-29-2022_15.03.59,51424
11-29-2022_15.03.59,49930
11-29-2022_15.04.00,52544
11-29-2022_15.04.00,52544
11-29-2022_15.04.00,52420
11-29-2022_15.04.00,53042
11-29-2022_15.04.00,52793
11-29-2022_15.04.00,51797
11-29-2022_15.04.00,50926
11-29-2022_15.04.00,51050
11-29-2022_15.04.00,50926
11-29-2022_15.04.00,51797
11-29-2022_15.04.01,51673
11-29-2022_15.04.01,52295
11-29-2022_15.04.01,52046
11-29-2022_15.04.01,51673
11-29-2022_15.04.01,51548
11-29-2022_15.04.01,51548
11-29-2022_15.04.01,51673
11-29-2022_15.04.01,51299
11-29-2022_15.04.01,51299
11-29-2022_15.04.01,51175
11-29-2022_15.04.02,50801
11-29-2022_15.04.02,50677
11-29-2022_15.04.02,47066
11-29-2022_15.04.02,45323
11-29-2022_15.04.02,45821
11-29-2022_15.04.02,52171
11-29-2022_15.04.02,50926
11-29-2022_15.04.02,50179
11-29-2022_15.04.02,51050
11-29-2022_15.04.02,49556
11-29-2022_15.04.03,47190
11-29-2022_15.04.03,45945
11-29-2022_15.04.03,45572
11-29-2022_15.04.03,45198
11-29-2022_15.04.03,44700
11-29-2022_15.04.03,44700
11-29-2022_15.04.03,44327
11-29-2022_15.04.03,44202
11-29-2022_15.04.03,44825
11-29-2022_15.04.03,43704
11-29-2022_15.04.04,32249
11-29-2022_15.04.04,33121
11-29-2022_15.04.04,29759
11-29-2022_15.04.04,30630
11-29-2022_15.04.04,33868
11-29-2022_15.04.04,35860
11-29-2022_15.04.04,32249
11-29-2022_15.04.04,31626
11-29-2022_15.04.04,31626
11-29-2022_15.04.04,32872
11-29-2022_15.04.05,33245
11-29-2022_15.04.05,33121
11-29-2022_15.04.05,33619
11-29-2022_15.04.05,34739
11-29-2022_15.04.05,34490
11-29-2022_15.04.05,33494
11-29-2022_15.04.05,33370
11-29-2022_15.04.05,34739
11-29-2022_15.04.05,34366
11-29-2022_15.04.06,35362
11-29-2022_15.04.06,36731
11-29-2022_15.04.06,40591
11-29-2022_15.04.06,44700
11-29-2022_15.04.06,48934
11-29-2022_15.04.06,52046
11-29-2022_15.04.06,49058
11-29-2022_15.04.06,50677
11-29-2022_15.04.06,49058
11-29-2022_15.04.06,48809
11-29-2022_15.04.07,53416
11-29-2022_15.04.07,52295
11-29-2022_15.04.07,52295
11-29-2022_15.04.07,52420
11-29-2022_15.04.07,52420
11-29-2022_15.04.07,53167
11-29-2022_15.04.07,53167
11-29-2022_15.04.07,52793
11-29-2022_15.04.07,54163
11-29-2022_15.04.08,50552
11-29-2022_15.04.08,39595
11-29-2022_15.04.08,32125
11-29-2022_15.04.08,28016
11-29-2022_15.04.08,35113
11-29-2022_15.04.08,36731
11-29-2022_15.04.08,34864
11-29-2022_15.04.08,34366
11-29-2022_15.04.08,36731
11-29-2022_15.04.09,37852
11-29-2022_15.04.09,36109
11-29-2022_15.04.09,35984
11-29-2022_15.04.09,36607
11-29-2022_15.04.09,36358
11-29-2022_15.04.09,35735
11-29-2022_15.04.09,36607
11-29-2022_15.04.09,36731
11-29-2022_15.04.09,36980
11-29-2022_15.04.09,37977
11-29-2022_15.04.10,37479
11-29-2022_15.04.10,36482
11-29-2022_15.04.10,35611
11-29-2022_15.04.10,36233
11-29-2022_15.04.10,36358
11-29-2022_15.04.10,32125
11-29-2022_15.04.10,28016
11-29-2022_15.04.10,28016
11-29-2022_15.04.10,27518
11-29-2022_15.04.10,27269
11-29-2022_15.04.10,28265
11-29-2022_15.04.11,29012
11-29-2022_15.04.11,27518
11-29-2022_15.04.11,28140
11-29-2022_15.04.11,28887
11-29-2022_15.04.11,28389
11-29-2022_15.04.11,28514
11-29-2022_15.04.11,28887
11-29-2022_15.04.11,29136
11-29-2022_15.04.11,28140
11-29-2022_15.04.11,27767
11-29-2022_15.04.12,26397
11-29-2022_15.04.12,22911
11-29-2022_15.04.12,21167
11-29-2022_15.04.12,20918
11-29-2022_15.04.12,20669
11-29-2022_15.04.12,19051
11-29-2022_15.04.12,18802
11-29-2022_15.04.12,18926
11-29-2022_15.04.12,18179
11-29-2022_15.04.12,17806
11-29-2022_15.04.13,18553
11-29-2022_15.04.13,18677
11-29-2022_15.04.13,17557
11-29-2022_15.04.13,18428
11-29-2022_15.04.13,18553
11-29-2022_15.04.13,18055
11-29-2022_15.04.13,18304
11-29-2022_15.04.13,18677
11-29-2022_15.04.13,18802
11-29-2022_15.04.13,17681
11-29-2022_15.04.14,17930
11-29-2022_15.04.14,18553
11-29-2022_15.04.14,18055
11-29-2022_15.04.14,18304
11-29-2022_15.04.14,18802
11-29-2022_15.04.14,18677
11-29-2022_15.04.14,17930
11-29-2022_15.04.14,18304
11-29-2022_15.04.14,18677
11-29-2022_15.04.14,18179
11-29-2022_15.04.15,17557
11-29-2022_15.04.15,18055
11-29-2022_15.04.15,18179
11-29-2022_15.04.15,17557
11-29-2022_15.04.15,17681
11-29-2022_15.04.15,18304
11-29-2022_15.04.15,17308
11-29-2022_15.04.15,17806
11-29-2022_15.04.15,18428
11-29-2022_15.04.15,17930
11-29-2022_15.04.16,17930
11-29-2022_15.04.16,18055
11-29-2022_15.04.16,18304
11-29-2022_15.04.16,17432
11-29-2022_15.04.16,17557
11-29-2022_15.04.16,18304
11-29-2022_15.04.16,17930
11-29-2022_15.04.16,18179
11-29-2022_15.04.16,18304
11-29-2022_15.04.16,18428
11-29-2022_15.04.17,17681
11-29-2022_15.04.17,17930
11-29-2022_15.04.17,18428
11-29-2022_15.04.17,18055
11-29-2022_15.04.17,17930
11-29-2022_15.04.17,17930
11-29-2022_15.04.17,18304
11-29-2022_15.04.17,17681
11-29-2022_15.04.17,17681
11-29-2022_15.04.17,18677
11-29-2022_15.04.18,17806
11-29-2022_15.04.18,17930
11-29-2022_15.04.18,18304
11-29-2022_15.04.18,17930
11-29-2022_15.04.18,17806
11-29-2022_15.04.18,18055
11-29-2022_15.04.18,18553
11-29-2022_15.04.18,17681
11-29-2022_15.04.18,17806
11-29-2022_15.04.18,18179
11-29-2022_15.04.19,17183
11-29-2022_15.04.19,17681
11-29-2022_15.04.19,18179
11-29-2022_15.04.19,18055
11-29-2022_15.04.19,17557
11-29-2022_15.04.19,17681
11-29-2022_15.04.19,18428
11-29-2022_15.04.19,17308
11-29-2022_15.04.19,18179
11-29-2022_15.04.19,23533
11-29-2022_15.04.20,23160
11-29-2022_15.04.20,22662
11-29-2022_15.04.20,25027
11-29-2022_15.04.20,19175
11-29-2022_15.04.20,16934
11-29-2022_15.04.20,17432
11-29-2022_15.04.20,20420
11-29-2022_15.04.20,24405
11-29-2022_15.04.20,18553
11-29-2022_15.04.20,17806
11-29-2022_15.04.21,18055
11-29-2022_15.04.21,17557
11-29-2022_15.04.21,17432
11-29-2022_15.04.21,18055
11-29-2022_15.04.21,17557
11-29-2022_15.04.21,17806
11-29-2022_15.04.21,18179
11-29-2022_15.04.21,18055
11-29-2022_15.04.21,17308
11-29-2022_15.04.21,17432
11-29-2022_15.04.22,17806
11-29-2022_15.04.22,16685
11-29-2022_15.04.22,17681
11-29-2022_15.04.22,17930
11-29-2022_15.04.22,17557
11-29-2022_15.04.22,17183
11-29-2022_15.04.22,17183
11-29-2022_15.04.22,17930
11-29-2022_15.04.22,17059
11-29-2022_15.04.22,17557
11-29-2022_15.04.23,17930
11-29-2022_15.04.23,17557
11-29-2022_15.04.23,17183
11-29-2022_15.04.23,17681
11-29-2022_15.04.23,17806
11-29-2022_15.04.23,16934
11-29-2022_15.04.23,17432
11-29-2022_15.04.23,18055
11-29-2022_15.04.23,17432
11-29-2022_15.04.23,17183
11-29-2022_15.04.24,17557
11-29-2022_15.04.24,17681
11-29-2022_15.04.24,17308
11-29-2022_15.04.24,17557
11-29-2022_15.04.24,17806
11-29-2022_15.04.24,16934
11-29-2022_15.04.24,17308
11-29-2022_15.04.24,17557
11-29-2022_15.04.24,17432
11-29-2022_15.04.24,17308
11-29-2022_15.04.25,17557
11-29-2022_15.04.25,18055
11-29-2022_15.04.25,17183
11-29-2022_15.04.25,17308
11-29-2022_15.04.25,17930
11-29-2022_15.04.25,17059
11-29-2022_15.04.25,17681
11-29-2022_15.04.25,17930
11-29-2022_15.04.25,17557
11-29-2022_15.04.25,17681
11-29-2022_15.04.26,17557
11-29-2022_15.04.26,17930
11-29-2022_15.04.26,16934
11-29-2022_15.04.26,17183
11-29-2022_15.04.26,17806
11-29-2022_15.04.26,17308
11-29-2022_15.04.26,17308
11-29-2022_15.04.26,17308
11-29-2022_15.04.26,17681
11-29-2022_15.04.26,16934
11-29-2022_15.04.27,17183
11-29-2022_15.04.27,17930
11-29-2022_15.04.27,17432
11-29-2022_15.04.27,17432
11-29-2022_15.04.27,17681
11-29-2022_15.04.27,17806
11-29-2022_15.04.27,17308
11-29-2022_15.04.27,17183
11-29-2022_15.04.27,18055
11-29-2022_15.04.27,17432
11-29-2022_15.04.28,17557
11-29-2022_15.04.28,17806
11-29-2022_15.04.28,17557
11-29-2022_15.04.28,17308
11-29-2022_15.04.28,17432
11-29-2022_15.04.28,17806
11-29-2022_15.04.28,17183
11-29-2022_15.04.28,17308
11-29-2022_15.04.28,17806
11-29-2022_15.04.28,17432
11-29-2022_15.04.29,16934
11-29-2022_15.04.29,17681
11-29-2022_15.04.29,17806
11-29-2022_15.04.29,17308
11-29-2022_15.04.29,17557
11-29-2022_15.04.29,17806
11-29-2022_15.04.29,17183
11-29-2022_15.04.29,17183
11-29-2022_15.04.29,17557
11-29-2022_15.04.29,17806
11-29-2022_15.04.30,17183
11-29-2022_15.04.30,17681
11-29-2022_15.04.30,17806
11-29-2022_15.04.30,16934
11-29-2022_15.04.30,17557
11-29-2022_15.04.30,17557
11-29-2022_15.04.30,17308
11-29-2022_15.04.30,17183
11-29-2022_15.04.30,17308
11-29-2022_15.04.30,17806
11-29-2022_15.04.31,16810
11-29-2022_15.04.31,17308
11-29-2022_15.04.31,17806
11-29-2022_15.04.31,17308
11-29-2022_15.04.31,17308
11-29-2022_15.04.31,17681
11-29-2022_15.04.31,17806
11-29-2022_15.04.31,17059
11-29-2022_15.04.31,17183
11-29-2022_15.04.31,17806
11-29-2022_15.04.32,17681
11-29-2022_15.04.32,17806
11-29-2022_15.04.32,17930
11-29-2022_15.04.32,17432
11-29-2022_15.04.32,17183
11-29-2022_15.04.32,17432
11-29-2022_15.04.32,17930
11-29-2022_15.04.32,17308
11-29-2022_15.04.32,17681
11-29-2022_15.04.32,18055
11-29-2022_15.04.33,17557
11-29-2022_15.04.33,17059
11-29-2022_15.04.33,17557
11-29-2022_15.04.33,17930
11-29-2022_15.04.33,17059
11-29-2022_15.04.33,17557
11-29-2022_15.04.33,17930
11-29-2022_15.04.33,17557
11-29-2022_15.04.33,17183
11-29-2022_15.04.33,17557
11-29-2022_15.04.34,17681
11-29-2022_15.04.34,17183
11-29-2022_15.04.34,17432
11-29-2022_15.04.34,17806
11-29-2022_15.04.34,16934
11-29-2022_15.04.34,17183
11-29-2022_15.04.34,17557
11-29-2022_15.04.34,17308
11-29-2022_15.04.34,17432
11-29-2022_15.04.34,17681
11-29-2022_15.04.35,18179
11-29-2022_15.04.35,17059
11-29-2022_15.04.35,17432
11-29-2022_15.04.35,17806
11-29-2022_15.04.35,17183
11-29-2022_15.04.35,17308
11-29-2022_15.04.35,18055
11-29-2022_15.04.35,18055
11-29-2022_15.04.35,17059
11-29-2022_15.04.35,17557
11-29-2022_15.04.36,17930
11-29-2022_15.04.36,17557
11-29-2022_15.04.36,17681
11-29-2022_15.04.36,17930
11-29-2022_15.04.36,18304
11-29-2022_15.04.36,17432
11-29-2022_15.04.36,17557
11-29-2022_15.04.36,17806
11-29-2022_15.04.36,17183
11-29-2022_15.04.36,17681
11-29-2022_15.04.37,17806
11-29-2022_15.04.37,17806
11-29-2022_15.04.37,17557
11-29-2022_15.04.37,17557
11-29-2022_15.04.37,18055
11-29-2022_15.04.37,17432
11-29-2022_15.04.37,18055
11-29-2022_15.04.37,18179
11-29-2022_15.04.37,17681
11-29-2022_15.04.37,17557
11-29-2022_15.04.38,17806
11-29-2022_15.04.38,17930
11-29-2022_15.04.38,17308
11-29-2022_15.04.38,17930
11-29-2022_15.04.38,18055
11-29-2022_15.04.38,17681
11-29-2022_15.04.38,17308
11-29-2022_15.04.38,17557
11-29-2022_15.04.38,17806
11-29-2022_15.04.38,17183
11-29-2022_15.04.39,17681
11-29-2022_15.04.39,17930
11-29-2022_15.04.39,17059
11-29-2022_15.04.39,17183
11-29-2022_15.04.39,17930
11-29-2022_15.04.39,17308
11-29-2022_15.04.39,17183
11-29-2022_15.04.39,18055
11-29-2022_15.04.39,18055
11-29-2022_15.04.39,17308
11-29-2022_15.04.40,17432
11-29-2022_15.04.40,17806
11-29-2022_15.04.40,17059
11-29-2022_15.04.40,17308
11-29-2022_15.04.40,17183
11-29-2022_15.04.40,16934
11-29-2022_15.04.40,17432
11-29-2022_15.04.40,17681
11-29-2022_15.04.40,16810
11-29-2022_15.04.41,17059
11-29-2022_15.04.41,17930
11-29-2022_15.04.41,17681
11-29-2022_15.04.41,17432
11-29-2022_15.04.41,17806
11-29-2022_15.04.41,18055
11-29-2022_15.04.41,16934
11-29-2022_15.04.41,17557
11-29-2022_15.04.41,18055
11-29-2022_15.04.41,17557
11-29-2022_15.04.42,17183
11-29-2022_15.04.42,17681
11-29-2022_15.04.42,17806
11-29-2022_15.04.42,16810
11-29-2022_15.04.42,17183
11-29-2022_15.04.42,17930
11-29-2022_15.04.42,17308
11-29-2022_15.04.42,17557
11-29-2022_15.04.42,17930
11-29-2022_15.04.42,17183
11-29-2022_15.04.43,17059
11-29-2022_15.04.43,17183
11-29-2022_15.04.43,17806
11-29-2022_15.04.43,17308
11-29-2022_15.04.43,17806
11-29-2022_15.04.43,17059
11-29-2022_15.04.43,16810
11-29-2022_15.04.43,17308
11-29-2022_15.04.43,17806
11-29-2022_15.04.44,16934
11-29-2022_15.04.44,17308
11-29-2022_15.04.44,17183
11-29-2022_15.04.44,17059
11-29-2022_15.04.44,17308
11-29-2022_15.04.44,17681
11-29-2022_15.04.44,17183
11-29-2022_15.04.44,17806
11-29-2022_15.04.44,18055
11-29-2022_15.04.45,16934
11-29-2022_15.04.45,16934
11-29-2022_15.04.45,17557
11-29-2022_15.04.45,17308
11-29-2022_15.04.45,17183
11-29-2022_15.04.45,17681
11-29-2022_15.04.45,17806
11-29-2022_15.04.45,17059
11-29-2022_15.04.45,17308
11-29-2022_15.04.45,17806
11-29-2022_15.04.46,17183
11-29-2022_15.04.46,17806
11-29-2022_15.04.46,17557
11-29-2022_15.04.46,17183
11-29-2022_15.04.46,17308
11-29-2022_15.04.46,17806
11-29-2022_15.04.46,17059
11-29-2022_15.04.46,17308
11-29-2022_15.04.46,17930
11-29-2022_15.04.47,17557
11-29-2022_15.04.47,17308
11-29-2022_15.04.47,17930
11-29-2022_15.04.47,16934
11-29-2022_15.04.47,17557
11-29-2022_15.04.47,18055
11-29-2022_15.04.47,17432
11-29-2022_15.04.47,17557
11-29-2022_15.04.47,17681
11-29-2022_15.04.48,17806
11-29-2022_15.04.48,16934
11-29-2022_15.04.48,18055
11-29-2022_15.04.48,16934
11-29-2022_15.04.48,17308
11-29-2022_15.04.48,17806
11-29-2022_15.04.48,17681
11-29-2022_15.04.48,17557
11-29-2022_15.04.48,17681
11-29-2022_15.04.49,18055
11-29-2022_15.04.49,17183
11-29-2022_15.04.49,17183
11-29-2022_15.04.49,17930
11-29-2022_15.04.49,17432
11-29-2022_15.04.49,17308
11-29-2022_15.04.49,17681
11-29-2022_15.04.49,17930
11-29-2022_15.04.49,17059
11-29-2022_15.04.49,17308
11-29-2022_15.04.50,17930
11-29-2022_15.04.50,17308
11-29-2022_15.04.50,17681
11-29-2022_15.04.50,18055
11-29-2022_15.04.50,17930
11-29-2022_15.04.50,17308
11-29-2022_15.04.50,17308
11-29-2022_15.04.50,17681
11-29-2022_15.04.50,17059
11-29-2022_15.04.50,17308
11-29-2022_15.04.51,18055
