Time,0x180600fd_0b0,0x180601fd_0_1,0x180601fd_2_3,0x180603fd_0_1,0x180603fd_2_3,0x180605fd_0_3,0x180605fd_4_7,0x180606fd_0_3,0x180609fd_0_3
11-29-2022_14.59.05,0,18428,848,1295,100,1798,0,0,0
11-29-2022_14.59.05,0,18802,847,1295,100,2042,0,0,0
11-29-2022_14.59.05,0,18802,846,1295,100,1798,0,0,0
11-29-2022_14.59.06,0,18304,848,1295,100,1798,0,0,0
11-29-2022_14.59.06,0,18304,848,1295,100,2042,0,0,0
11-29-2022_14.59.06,0,19051,845,1295,100,1798,0,0,3073
11-29-2022_14.59.06,0,18055,849,1295,100,1793,0,0,3073
11-29-2022_14.59.06,0,18802,847,1295,100,1798,0,0,3073
11-29-2022_14.59.06,0,19175,845,1295,100,1798,0,0,3073
11-29-2022_14.59.06,0,18802,846,1295,100,1798,0,0,3073
11-29-2022_14.59.06,0,18304,848,1295,100,1798,0,0,0
11-29-2022_14.59.06,0,18926,846,1295,100,2042,0,0,0
11-29-2022_14.59.06,0,19175,845,1295,100,1798,0,0,0
11-29-2022_14.59.07,0,18304,848,1295,100,1793,0,0,0
11-29-2022_14.59.07,0,18926,847,1295,100,2042,0,0,0
11-29-2022_14.59.07,0,19051,846,1295,100,1798,0,0,3073
11-29-2022_14.59.07,0,18802,847,1295,100,1798,0,0,3073
11-29-2022_14.59.07,0,18802,847,1295,100,2042,0,0,3073
11-29-2022_14.59.07,0,19300,845,1295,100,1798,0,0,3073
11-29-2022_14.59.07,0,22662,835,1295,100,2047,0,0,0
11-29-2022_14.59.07,0,24778,839,1295,100,2809,0,0,0
11-29-2022_14.59.07,0,17432,857,1295,100,1788,0,0,0
11-29-2022_14.59.08,0,18677,851,1295,100,1798,0,0,0
11-29-2022_14.59.08,0,18802,850,1295,100,1798,0,0,0
11-29-2022_14.59.08,0,19051,848,1295,100,1798,0,0,3073
11-29-2022_14.59.08,0,18926,849,1295,100,1798,0,0,3073
11-29-2022_14.59.08,0,19051,848,1295,100,2042,0,0,3073
11-29-2022_14.59.08,0,19673,845,1295,100,2042,0,0,3073
11-29-2022_14.59.08,0,19175,848,1295,100,1798,0,0,0
11-29-2022_14.59.08,0,19051,848,1295,100,1798,0,0,0
11-29-2022_14.59.08,0,19175,847,1295,100,1798,0,0,0
11-29-2022_14.59.09,0,18428,849,1295,100,1798,0,0,0
11-29-2022_14.59.09,0,18553,849,1295,100,1798,0,0,0
11-29-2022_14.59.09,0,19051,847,1295,100,1798,0,0,3074
11-29-2022_14.59.09,0,18802,848,1295,100,1798,0,0,3074
11-29-2022_14.59.09,0,19051,847,1295,100,2042,0,0,3074
11-29-2022_14.59.09,0,19424,845,1295,100,1798,0,0,3074
11-29-2022_14.59.09,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.09,0,18553,849,1295,100,1798,0,0,0
11-29-2022_14.59.09,0,19424,845,1295,100,2042,0,0,0
11-29-2022_14.59.10,0,18926,847,1295,100,1798,0,0,0
11-29-2022_14.59.10,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.10,0,19424,845,1295,100,1798,0,0,3074
11-29-2022_14.59.10,0,18304,849,1295,100,1798,0,0,3074
11-29-2022_14.59.10,0,18553,848,1295,100,1798,0,0,3074
11-29-2022_14.59.10,0,19300,845,1295,100,2042,0,0,3074
11-29-2022_14.59.10,0,19175,846,1295,100,1798,0,0,0
11-29-2022_14.59.10,0,18802,848,1295,100,1798,0,0,0
11-29-2022_14.59.10,0,19175,846,1295,100,2042,0,0,0
11-29-2022_14.59.11,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.11,0,18428,849,1295,100,1793,0,0,0
11-29-2022_14.59.11,0,18553,848,1295,100,1798,0,0,3074
11-29-2022_14.59.11,0,18802,847,1295,100,1798,0,0,3074
11-29-2022_14.59.11,0,18926,847,1295,100,1798,0,0,3074
11-29-2022_14.59.11,0,19175,846,1295,100,2042,0,0,3074
11-29-2022_14.59.11,0,18926,847,1295,100,1798,0,0,0
11-29-2022_14.59.11,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.11,0,18802,847,1295,100,2042,0,0,0
11-29-2022_14.59.12,0,19549,845,1295,100,1798,0,0,0
11-29-2022_14.59.12,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.12,0,18802,848,1295,100,1798,0,0,3075
11-29-2022_14.59.12,0,19300,846,1295,100,2042,0,0,3075
11-29-2022_14.59.12,0,18926,847,1295,100,1798,0,0,3075
11-29-2022_14.59.12,0,18677,848,1295,100,1798,0,0,3075
11-29-2022_14.59.12,0,19051,847,1295,100,2042,0,0,3075
11-29-2022_14.59.12,0,19549,845,1295,100,1798,0,0,0
11-29-2022_14.59.12,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.12,0,18926,848,1295,100,1798,0,0,0
11-29-2022_14.59.13,0,19300,846,1295,100,2042,0,0,0
11-29-2022_14.59.13,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.13,0,18553,848,1295,100,1798,0,0,3075
11-29-2022_14.59.13,0,19175,846,1295,100,2042,0,0,3075
11-29-2022_14.59.13,0,19300,845,1295,100,1798,0,0,3075
11-29-2022_14.59.13,0,18802,847,1295,100,1798,0,0,3075
11-29-2022_14.59.13,0,18802,848,1295,100,1798,0,0,3075
11-29-2022_14.59.13,0,19549,845,1295,100,2042,0,0,0
11-29-2022_14.59.13,0,18304,849,1295,100,1793,0,0,0
11-29-2022_14.59.13,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.14,0,18926,847,1295,100,2042,0,0,0
11-29-2022_14.59.14,0,18926,847,1295,100,1798,0,0,0
11-29-2022_14.59.14,0,18553,848,1295,100,1798,0,0,3075
11-29-2022_14.59.14,0,18926,847,1295,100,2042,0,0,3075
11-29-2022_14.59.14,0,19424,845,1295,100,1798,0,0,3075
11-29-2022_14.59.14,0,18553,848,1295,100,1798,0,0,3075
11-29-2022_14.59.14,0,18553,848,1295,100,1798,0,0,3075
11-29-2022_14.59.14,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.14,0,18677,847,1295,100,1798,0,0,0
11-29-2022_14.59.14,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.15,0,19051,846,1295,100,2042,0,0,0
11-29-2022_14.59.15,0,18926,846,1295,100,1798,0,0,0
11-29-2022_14.59.15,0,18677,847,1295,100,1798,0,0,3315
11-29-2022_14.59.15,0,18677,847,1295,100,1798,0,0,3315
11-29-2022_14.59.15,0,19300,845,1295,100,2042,0,0,3315
11-29-2022_14.59.15,0,18553,848,1295,100,1798,0,0,3315
11-29-2022_14.59.15,0,19051,847,1295,100,1798,0,0,3315
11-29-2022_14.59.15,0,19424,845,1295,100,2042,0,0,0
11-29-2022_14.59.15,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.15,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.16,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.16,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.16,0,18553,848,1295,100,1798,0,0,3315
11-29-2022_14.59.16,0,19549,845,1295,100,2042,0,0,3315
11-29-2022_14.59.16,0,19051,846,1295,100,1798,0,0,3315
11-29-2022_14.59.16,0,18553,848,1295,100,1798,0,0,3315
11-29-2022_14.59.16,0,18926,847,1295,100,2042,0,0,0
11-29-2022_14.59.16,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.16,0,18428,849,1295,100,1793,0,0,0
11-29-2022_14.59.17,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.17,0,19300,845,1295,100,2042,0,0,0
11-29-2022_14.59.17,0,18428,848,1295,100,1798,0,0,3315
11-29-2022_14.59.17,0,19175,846,1295,100,2042,0,0,3315
11-29-2022_14.59.17,0,19051,846,1295,100,1798,0,0,3315
11-29-2022_14.59.17,0,18553,848,1295,100,1798,0,0,3315
11-29-2022_14.59.17,0,19175,846,1295,100,2042,0,0,0
11-29-2022_14.59.17,0,19549,845,1295,100,2042,0,0,0
11-29-2022_14.59.17,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.18,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.18,0,19424,845,1295,100,2042,0,0,0
11-29-2022_14.59.18,0,18926,847,1295,100,1793,0,0,3316
11-29-2022_14.59.18,0,19175,846,1295,100,1798,0,0,3316
11-29-2022_14.59.18,0,19424,845,1295,100,1798,0,0,3316
11-29-2022_14.59.18,0,18304,849,1295,100,1798,0,0,3316
11-29-2022_14.59.18,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.18,0,19300,845,1295,100,2042,0,0,0
11-29-2022_14.59.18,0,18926,846,1295,100,1798,0,0,0
11-29-2022_14.59.19,0,18428,848,1295,100,1798,0,0,0
11-29-2022_14.59.19,0,18926,847,1295,100,2042,0,0,0
11-29-2022_14.59.19,0,19549,844,1295,100,2042,0,0,3316
11-29-2022_14.59.19,0,18428,848,1295,100,1798,0,0,3316
11-29-2022_14.59.19,0,18553,848,1295,100,1798,0,0,3316
11-29-2022_14.59.19,0,19549,844,1295,100,2042,0,0,3316
11-29-2022_14.59.19,0,18428,848,1295,100,1798,0,0,3316
11-29-2022_14.59.19,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.19,0,19175,846,1295,100,2042,0,0,0
11-29-2022_14.59.19,0,19175,846,1295,100,2042,0,0,0
11-29-2022_14.59.20,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.20,0,18802,848,1295,100,1798,0,0,0
11-29-2022_14.59.20,0,19424,845,1295,100,2042,0,0,3316
11-29-2022_14.59.20,0,18179,849,1295,100,1793,0,0,3316
11-29-2022_14.59.20,0,18677,848,1295,100,1798,0,0,3316
11-29-2022_14.59.20,0,19549,844,1295,100,2042,0,0,3316
11-29-2022_14.59.20,0,19051,846,1295,100,1798,0,0,3316
11-29-2022_14.59.20,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.20,0,19051,847,1295,100,1798,0,0,0
11-29-2022_14.59.20,0,19424,845,1295,100,1798,0,0,0
11-29-2022_14.59.21,0,18553,848,1295,100,1793,0,0,0
11-29-2022_14.59.21,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.21,0,19424,845,1295,100,2042,0,0,3317
11-29-2022_14.59.21,0,19051,846,1295,100,1798,0,0,3317
11-29-2022_14.59.21,0,18926,847,1295,100,1798,0,0,3317
11-29-2022_14.59.21,0,19051,847,1295,100,2042,0,0,3317
11-29-2022_14.59.21,0,18926,847,1295,100,1798,0,0,3317
11-29-2022_14.59.21,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.21,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.21,0,19424,845,1295,100,2042,0,0,0
11-29-2022_14.59.22,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.22,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.22,0,19175,846,1295,100,1798,0,0,3317
11-29-2022_14.59.22,0,18677,848,1295,100,1798,0,0,3317
11-29-2022_14.59.22,0,19051,846,1295,100,1798,0,0,3317
11-29-2022_14.59.22,0,19549,844,1295,100,2042,0,0,3317
11-29-2022_14.59.22,0,18428,849,1295,100,1798,0,0,0
11-29-2022_14.59.22,0,18926,847,1295,100,1798,0,0,0
11-29-2022_14.59.22,0,19424,845,1295,100,2042,0,0,0
11-29-2022_14.59.23,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.23,0,18428,849,1295,100,1793,0,0,0
11-29-2022_14.59.23,0,19051,846,1295,100,1798,0,0,3317
11-29-2022_14.59.23,0,18553,848,1295,100,1798,0,0,3317
11-29-2022_14.59.23,0,19175,846,1295,100,2042,0,0,3317
11-29-2022_14.59.23,0,19300,846,1295,100,2042,0,0,3317
11-29-2022_14.59.23,0,18428,849,1295,100,1798,0,0,0
11-29-2022_14.59.23,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.23,0,19175,846,1295,100,2042,0,0,0
11-29-2022_14.59.24,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.24,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.24,0,18677,848,1295,100,2042,0,0,3318
11-29-2022_14.59.24,0,18304,849,1295,100,1798,0,0,3318
11-29-2022_14.59.24,0,18428,849,1295,100,1798,0,0,3318
11-29-2022_14.59.24,0,19300,845,1295,100,2042,0,0,3318
11-29-2022_14.59.24,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.24,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.24,0,19300,846,1295,100,1798,0,0,0
11-29-2022_14.59.25,0,19424,845,1295,100,2042,0,0,0
11-29-2022_14.59.25,0,18179,849,1295,100,1793,0,0,0
11-29-2022_14.59.25,0,18677,848,1295,100,2042,0,0,3318
11-29-2022_14.59.25,0,19175,846,1295,100,2042,0,0,3318
11-29-2022_14.59.25,0,18677,848,1295,100,1793,0,0,3318
11-29-2022_14.59.25,0,19051,846,1295,100,1798,0,0,3318
11-29-2022_14.59.25,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.25,0,18926,847,1295,100,1798,0,0,0
11-29-2022_14.59.26,0,19175,846,1295,100,2042,0,0,0
11-29-2022_14.59.26,0,18304,849,1295,100,1798,0,0,0
11-29-2022_14.59.26,0,18553,848,1295,100,1798,0,0,3318
11-29-2022_14.59.26,0,19424,845,1295,100,2042,0,0,3318
11-29-2022_14.59.26,0,18802,847,1295,100,1798,0,0,3318
11-29-2022_14.59.26,0,18553,848,1295,100,1798,0,0,3318
11-29-2022_14.59.26,0,18553,848,1295,100,1798,0,0,3318
11-29-2022_14.59.26,0,19175,845,1295,100,1798,0,0,0
11-29-2022_14.59.26,0,18677,847,1295,100,2042,0,0,0
11-29-2022_14.59.26,0,18802,848,1295,100,2042,0,0,0
11-29-2022_14.59.27,0,19175,846,1295,100,1798,0,0,0
11-29-2022_14.59.27,0,19051,846,1295,100,2042,0,0,0
11-29-2022_14.59.27,0,18428,848,1295,100,1798,0,0,3319
11-29-2022_14.59.27,0,19300,845,1295,100,1798,0,0,3319
11-29-2022_14.59.27,0,18553,848,1295,100,2042,0,0,3319
11-29-2022_14.59.27,0,19175,847,1295,100,1798,0,0,3319
11-29-2022_14.59.27,0,19424,845,1295,100,2042,0,0,0
11-29-2022_14.59.27,0,18677,847,1295,100,2042,0,0,0
11-29-2022_14.59.27,0,18179,849,1295,100,1798,0,0,0
11-29-2022_14.59.28,0,18677,847,1295,100,1793,0,0,0
11-29-2022_14.59.28,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.28,0,18304,848,1295,100,1798,0,0,3319
11-29-2022_14.59.28,0,19300,845,1295,100,1798,0,0,3319
11-29-2022_14.59.28,0,18179,849,1295,100,2042,0,0,3319
11-29-2022_14.59.28,0,18428,848,1295,100,1798,0,0,3319
11-29-2022_14.59.28,0,19300,845,1295,100,1793,0,0,0
11-29-2022_14.59.28,0,18677,847,1295,100,2042,0,0,0
11-29-2022_14.59.28,0,18677,847,1295,100,1798,0,0,0
11-29-2022_14.59.29,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.29,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.29,0,18055,849,1295,100,2042,0,0,3319
11-29-2022_14.59.29,0,18553,848,1295,100,1798,0,0,3319
11-29-2022_14.59.29,0,19300,845,1295,100,1798,0,0,3319
11-29-2022_14.59.29,0,18179,849,1295,100,2042,0,0,3319
11-29-2022_14.59.29,0,18428,848,1295,100,1798,0,0,3319
11-29-2022_14.59.29,0,19175,846,1295,100,1798,0,0,0
11-29-2022_14.59.29,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.29,0,18553,848,1295,100,2042,0,0,0
11-29-2022_14.59.30,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.30,0,19175,845,1295,100,1798,0,0,0
11-29-2022_14.59.30,0,18055,849,1295,100,2042,0,0,3320
11-29-2022_14.59.30,0,18304,848,1295,100,1798,0,0,3320
11-29-2022_14.59.30,0,19300,845,1295,100,1793,0,0,3320
11-29-2022_14.59.30,0,18802,846,1295,100,1798,0,0,3320
11-29-2022_14.59.30,0,18428,848,1295,100,1798,0,0,3320
11-29-2022_14.59.30,0,18802,847,1295,100,1793,0,0,0
11-29-2022_14.59.30,0,19300,845,1295,100,1793,0,0,0
11-29-2022_14.59.30,0,17806,850,1295,100,2042,0,0,0
11-29-2022_14.59.31,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.31,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.31,0,18677,847,1295,100,2042,0,0,3320
11-29-2022_14.59.31,0,18304,849,1295,100,1798,0,0,3320
11-29-2022_14.59.31,0,19051,846,1295,100,1793,0,0,3320
11-29-2022_14.59.31,0,19051,845,1295,100,1798,0,0,3320
11-29-2022_14.59.31,0,18055,849,1295,100,2042,0,0,3320
11-29-2022_14.59.31,0,19175,846,1295,100,1798,0,0,0
11-29-2022_14.59.31,0,19051,846,1295,100,2042,0,0,0
11-29-2022_14.59.31,0,18304,848,1295,100,1798,0,0,0
11-29-2022_14.59.32,0,19175,846,1295,100,1798,0,0,0
11-29-2022_14.59.32,0,18926,846,1295,100,1798,0,0,0
11-29-2022_14.59.32,0,18926,846,1295,100,1798,0,0,3320
11-29-2022_14.59.32,0,18428,848,1295,100,2042,0,0,3320
11-29-2022_14.59.32,0,18802,847,1295,100,1793,0,0,3320
11-29-2022_14.59.32,0,19300,845,1295,100,1798,0,0,3320
11-29-2022_14.59.32,0,18553,848,1295,100,2042,0,0,3320
11-29-2022_14.59.32,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.32,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.32,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.33,0,18179,849,1295,100,1798,0,0,0
11-29-2022_14.59.33,0,19051,846,1295,100,1793,0,0,0
11-29-2022_14.59.33,0,19424,844,1295,100,1798,0,0,3321
11-29-2022_14.59.33,0,18179,849,1295,100,2042,0,0,3321
11-29-2022_14.59.33,0,18677,847,1295,100,1798,0,0,3321
11-29-2022_14.59.33,0,19300,845,1295,100,1793,0,0,3321
11-29-2022_14.59.33,0,18677,847,1295,100,2042,0,0,3321
11-29-2022_14.59.33,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.33,0,19300,845,1295,100,1793,0,0,0
11-29-2022_14.59.33,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.34,0,18428,848,1295,100,2042,0,0,0
11-29-2022_14.59.34,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.34,0,19175,846,1295,100,1798,0,0,3321
11-29-2022_14.59.34,0,18304,849,1295,100,2042,0,0,3321
11-29-2022_14.59.34,0,18428,848,1295,100,1798,0,0,3321
11-29-2022_14.59.34,0,19300,845,1295,100,1793,0,0,3321
11-29-2022_14.59.34,0,18926,846,1295,100,1798,0,0,3321
11-29-2022_14.59.34,0,18304,849,1295,100,2042,0,0,0
11-29-2022_14.59.34,0,18677,847,1295,100,1793,0,0,0
11-29-2022_14.59.34,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.35,0,18304,849,1295,100,2042,0,0,0
11-29-2022_14.59.35,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.35,0,19424,844,1295,100,1793,0,0,3321
11-29-2022_14.59.35,0,18677,847,1295,100,1798,0,0,3321
11-29-2022_14.59.35,0,18553,848,1295,100,1798,0,0,3321
11-29-2022_14.59.35,0,19300,845,1295,100,1798,0,0,3321
11-29-2022_14.59.35,0,19300,845,1295,100,1798,0,0,3321
11-29-2022_14.59.35,0,18304,849,1295,100,2042,0,0,0
11-29-2022_14.59.35,0,19300,845,1295,100,1793,0,0,0
11-29-2022_14.59.36,0,18677,847,1295,100,2042,0,0,0
11-29-2022_14.59.36,0,18926,847,1295,100,2042,0,0,0
11-29-2022_14.59.36,0,19175,846,1295,100,1798,0,0,3322
11-29-2022_14.59.36,0,18553,848,1295,100,2042,0,0,3322
11-29-2022_14.59.36,0,18926,847,1295,100,1798,0,0,3322
11-29-2022_14.59.36,0,19424,845,1295,100,1798,0,0,3322
11-29-2022_14.59.36,0,18179,849,1295,100,2042,0,0,0
11-29-2022_14.59.36,0,18428,848,1295,100,1798,0,0,0
11-29-2022_14.59.36,0,19549,844,1295,100,1793,0,0,0
11-29-2022_14.59.37,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.37,0,18304,849,1295,100,2042,0,0,0
11-29-2022_14.59.37,0,18802,847,1295,100,1793,0,0,3322
11-29-2022_14.59.37,0,18677,848,1295,100,2042,0,0,3322
11-29-2022_14.59.37,0,19051,847,1295,100,2042,0,0,3322
11-29-2022_14.59.37,0,19424,845,1295,100,1798,0,0,3322
11-29-2022_14.59.37,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.37,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.37,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.38,0,19549,844,1295,100,1798,0,0,0
11-29-2022_14.59.38,0,18553,848,1295,100,2042,0,0,0
11-29-2022_14.59.38,0,19051,847,1295,100,1798,0,0,3322
11-29-2022_14.59.38,0,18428,849,1295,100,2042,0,0,3322
11-29-2022_14.59.38,0,18428,849,1295,100,1798,0,0,3322
11-29-2022_14.59.38,0,19051,846,1295,100,1793,0,0,3322
11-29-2022_14.59.38,0,19175,846,1295,100,1798,0,0,0
11-29-2022_14.59.38,0,18677,848,1295,100,2042,0,0,0
11-29-2022_14.59.38,0,19051,847,1295,100,1798,0,0,0
11-29-2022_14.59.39,0,19549,845,1295,100,1798,0,0,0
11-29-2022_14.59.39,0,18428,849,1295,100,2042,0,0,0
11-29-2022_14.59.39,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.39,0,19175,846,1295,100,1793,0,0,3323
11-29-2022_14.59.39,0,18926,846,1295,100,1793,0,0,3323
11-29-2022_14.59.39,0,18428,848,1295,100,2042,0,0,3323
11-29-2022_14.59.39,0,19300,846,1295,100,1798,0,0,3323
11-29-2022_14.59.39,0,19549,844,1295,100,1798,0,0,0
11-29-2022_14.59.39,0,18428,849,1295,100,2042,0,0,0
11-29-2022_14.59.39,0,18677,848,1295,100,1798,0,0,0
11-29-2022_14.59.40,0,19424,845,1295,100,1798,0,0,0
11-29-2022_14.59.40,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.40,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.40,0,19175,846,1295,100,1798,0,0,3323
11-29-2022_14.59.40,0,19300,845,1295,100,1798,0,0,3323
11-29-2022_14.59.40,0,18304,849,1295,100,2042,0,0,3323
11-29-2022_14.59.40,0,18677,848,1295,100,1798,0,0,3323
11-29-2022_14.59.40,0,19051,846,1295,100,1793,0,0,0
11-29-2022_14.59.40,0,18428,848,1295,100,2042,0,0,0
11-29-2022_14.59.40,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.41,0,19175,845,1295,100,1793,0,0,0
11-29-2022_14.59.41,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.41,0,18055,850,1295,100,2042,0,0,0
11-29-2022_14.59.41,0,18428,848,1295,100,1798,0,0,3323
11-29-2022_14.59.41,0,19424,844,1295,100,1793,0,0,3323
11-29-2022_14.59.41,0,18304,849,1295,100,2042,0,0,3323
11-29-2022_14.59.41,0,18802,847,1295,100,1798,0,0,3323
11-29-2022_14.59.41,0,19549,844,1295,100,1798,0,0,0
11-29-2022_14.59.41,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.41,0,18304,849,1295,100,2042,0,0,0
11-29-2022_14.59.42,0,18926,846,1295,100,1793,0,0,0
11-29-2022_14.59.42,0,18677,847,1295,100,1798,0,0,0
11-29-2022_14.59.42,0,18428,848,1295,100,2042,0,0,0
11-29-2022_14.59.42,0,19051,847,1295,100,1798,0,0,3324
11-29-2022_14.59.42,0,19300,845,1295,100,1798,0,0,3324
11-29-2022_14.59.42,0,18428,848,1295,100,1798,0,0,3324
11-29-2022_14.59.42,0,18428,848,1295,100,1798,0,0,3324
11-29-2022_14.59.42,0,19300,845,1295,100,1798,0,0,0
11-29-2022_14.59.42,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.42,0,18677,847,1295,100,2042,0,0,0
11-29-2022_14.59.43,0,19300,846,1295,100,2042,0,0,0
11-29-2022_14.59.43,0,19424,845,1295,100,1798,0,0,0
11-29-2022_14.59.43,0,18553,848,1295,100,2042,0,0,0
11-29-2022_14.59.43,0,18553,848,1295,100,1798,0,0,3324
11-29-2022_14.59.43,0,19175,846,1295,100,1798,0,0,3324
11-29-2022_14.59.43,0,18677,847,1295,100,1798,0,0,3324
11-29-2022_14.59.43,0,18553,848,1295,100,2042,0,0,3324
11-29-2022_14.59.43,0,19300,846,1295,100,1798,0,0,0
11-29-2022_14.59.43,0,19549,844,1295,100,1798,0,0,0
11-29-2022_14.59.43,0,18304,849,1295,100,2042,0,0,0
11-29-2022_14.59.44,0,18677,847,1295,100,1798,0,0,0
11-29-2022_14.59.44,0,19175,846,1295,100,1793,0,0,0
11-29-2022_14.59.44,0,18304,849,1295,100,1798,0,0,0
11-29-2022_14.59.44,0,18553,848,1295,100,2042,0,0,3324
11-29-2022_14.59.44,0,19300,845,1295,100,1798,0,0,3324
11-29-2022_14.59.44,0,18677,847,1295,100,2042,0,0,3324
11-29-2022_14.59.44,0,18304,849,1295,100,1798,0,0,3324
11-29-2022_14.59.44,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.44,0,19051,846,1295,100,1793,0,0,0
11-29-2022_14.59.44,0,18179,849,1295,100,1798,0,0,0
11-29-2022_14.59.45,0,18428,848,1295,100,1798,0,0,0
11-29-2022_14.59.45,0,19424,844,1295,100,1798,0,0,0
11-29-2022_14.59.45,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.45,0,18802,847,1295,100,2042,0,0,3325
11-29-2022_14.59.45,0,18926,846,1295,100,1798,0,0,3325
11-29-2022_14.59.45,0,19300,845,1295,100,1798,0,0,3325
11-29-2022_14.59.45,0,18304,849,1295,100,2042,0,0,3325
11-29-2022_14.59.45,0,18553,848,1295,100,1798,0,0,0
11-29-2022_14.59.45,0,19549,844,1295,100,1798,0,0,0
11-29-2022_14.59.45,0,18802,847,1295,100,1798,0,0,0
11-29-2022_14.59.46,0,18802,847,1295,100,2042,0,0,0
11-29-2022_14.59.46,0,19051,846,1295,100,1798,0,0,0
11-29-2022_14.59.46,0,19549,844,1295,100,1798,0,0,0
11-29-2022_14.59.46,0,18677,848,1295,100,2042,0,0,3325
11-29-2022_14.59.46,0,18802,847,1295,100,1798,0,0,3325
11-29-2022_14.59.46,0,19673,844,1295,100,1798,0,0,3325
11-29-2022_14.59.46,0,18553,848,1295,100,1798,0,0,3325
11-29-2022_14.59.46,0,18802,847,1295,100,2042,0,0,0
11-29-2022_14.59.46,0,19051,847,1295,100,1798,0,0,0
11-29-2022_14.59.46,0,18926,847,1295,100,1798,0,0,0
11-29-2022_14.59.47,0,18553,848,1295,100,2042,0,0,0
11-29-2022_14.59.47,0,19051,847,1295,100,1798,0,0,0
11-29-2022_14.59.47,0,19673,844,1295,100,1798,0,0,0
11-29-2022_14.59.47,0,18802,848,1295,100,1798,0,0,3325
11-29-2022_14.59.47,0,19051,847,1295,100,2042,0,0,3325
11-29-2022_14.59.47,0,19424,846,1295,100,1798,0,0,3325
11-29-2022_14.59.47,0,19051,847,1295,100,1798,0,0,3325
11-29-2022_14.59.47,0,18553,849,1295,100,2042,0,0,0
11-29-2022_14.59.47,0,19175,846,1295,100,1798,0,0,0
